,ProvinceId,Province,ProvinceEn,ConfirmDate,NewCases,TotalConfirmCases
984,17,ตาก,Tak,2020-02-13,0,0
985,17,ตาก,Tak,2020-02-14,0,0
986,17,ตาก,Tak,2020-02-15,0,0
987,17,ตาก,Tak,2020-02-16,0,0
988,17,ตาก,Tak,2020-02-17,0,0
989,17,ตาก,Tak,2020-02-18,0,0
990,17,ตาก,Tak,2020-02-19,0,0
991,17,ตาก,Tak,2020-02-20,0,0
992,17,ตาก,Tak,2020-02-21,0,0
993,17,ตาก,Tak,2020-02-22,0,0
994,17,ตาก,Tak,2020-02-23,0,0
995,17,ตาก,Tak,2020-02-24,0,0
996,17,ตาก,Tak,2020-02-25,0,0
997,17,ตาก,Tak,2020-02-26,0,0
998,17,ตาก,Tak,2020-02-27,0,0
999,17,ตาก,Tak,2020-02-28,0,0
1000,17,ตาก,Tak,2020-02-29,0,0
1001,17,ตาก,Tak,2020-03-01,0,0
1002,17,ตาก,Tak,2020-03-02,0,0
1003,17,ตาก,Tak,2020-03-03,0,0
1004,17,ตาก,Tak,2020-03-04,0,0
1005,17,ตาก,Tak,2020-03-05,0,0
1006,17,ตาก,Tak,2020-03-06,0,0
1007,17,ตาก,Tak,2020-03-07,0,0
1008,17,ตาก,Tak,2020-03-08,0,0
1009,17,ตาก,Tak,2020-03-09,0,0
1010,17,ตาก,Tak,2020-03-10,0,0
1011,17,ตาก,Tak,2020-03-11,0,0
1012,17,ตาก,Tak,2020-03-12,0,0
1013,17,ตาก,Tak,2020-03-13,0,0
1014,17,ตาก,Tak,2020-03-14,0,0
1015,17,ตาก,Tak,2020-03-15,0,0
1016,17,ตาก,Tak,2020-03-16,0,0
1017,17,ตาก,Tak,2020-03-17,0,0
1018,17,ตาก,Tak,2020-03-18,0,0
1019,17,ตาก,Tak,2020-03-19,0,0
1020,17,ตาก,Tak,2020-03-20,0,0
1021,17,ตาก,Tak,2020-03-21,0,0
1022,17,ตาก,Tak,2020-03-22,0,0
1023,17,ตาก,Tak,2020-03-23,0,0
1024,17,ตาก,Tak,2020-03-24,1,1
1025,17,ตาก,Tak,2020-03-25,0,1
1026,17,ตาก,Tak,2020-03-26,0,1
1027,17,ตาก,Tak,2020-03-27,0,1
1028,17,ตาก,Tak,2020-03-28,1,2
1029,17,ตาก,Tak,2020-03-29,0,2
1030,17,ตาก,Tak,2020-03-30,0,2
1031,17,ตาก,Tak,2020-03-31,0,2
1032,17,ตาก,Tak,2020-04-01,0,2
1033,17,ตาก,Tak,2020-04-02,0,2
1034,17,ตาก,Tak,2020-04-03,0,2
1035,17,ตาก,Tak,2020-04-04,2,4
1036,18,นครนายก,Nakhon Nayok,2020-01-22,0,0
1037,18,นครนายก,Nakhon Nayok,2020-01-23,0,0
1038,18,นครนายก,Nakhon Nayok,2020-01-24,0,0
1039,18,นครนายก,Nakhon Nayok,2020-01-25,0,0
1040,18,นครนายก,Nakhon Nayok,2020-01-26,0,0
1041,18,นครนายก,Nakhon Nayok,2020-01-27,0,0
1042,18,นครนายก,Nakhon Nayok,2020-01-28,0,0
1043,18,นครนายก,Nakhon Nayok,2020-01-29,0,0
1044,18,นครนายก,Nakhon Nayok,2020-01-30,0,0
1045,18,นครนายก,Nakhon Nayok,2020-01-31,0,0
1046,18,นครนายก,Nakhon Nayok,2020-02-01,0,0
1047,18,นครนายก,Nakhon Nayok,2020-02-02,0,0
1048,18,นครนายก,Nakhon Nayok,2020-02-03,0,0
1049,18,นครนายก,Nakhon Nayok,2020-02-04,0,0
1050,18,นครนายก,Nakhon Nayok,2020-02-05,0,0
1051,18,นครนายก,Nakhon Nayok,2020-02-06,0,0
1052,18,นครนายก,Nakhon Nayok,2020-02-07,0,0
1053,18,นครนายก,Nakhon Nayok,2020-02-08,0,0
1054,18,นครนายก,Nakhon Nayok,2020-02-09,0,0
1055,18,นครนายก,Nakhon Nayok,2020-02-10,0,0
1056,18,นครนายก,Nakhon Nayok,2020-02-11,0,0
1057,18,นครนายก,Nakhon Nayok,2020-02-12,0,0
1058,18,นครนายก,Nakhon Nayok,2020-02-13,0,0
1059,18,นครนายก,Nakhon Nayok,2020-02-14,0,0
1060,18,นครนายก,Nakhon Nayok,2020-02-15,0,0
1061,18,นครนายก,Nakhon Nayok,2020-02-16,0,0
1062,18,นครนายก,Nakhon Nayok,2020-02-17,0,0
1063,18,นครนายก,Nakhon Nayok,2020-02-18,0,0
1064,18,นครนายก,Nakhon Nayok,2020-02-19,0,0
1065,18,นครนายก,Nakhon Nayok,2020-02-20,0,0
1066,18,นครนายก,Nakhon Nayok,2020-02-21,0,0
1067,18,นครนายก,Nakhon Nayok,2020-02-22,0,0
1068,18,นครนายก,Nakhon Nayok,2020-02-23,0,0
1069,18,นครนายก,Nakhon Nayok,2020-02-24,0,0
1070,18,นครนายก,Nakhon Nayok,2020-02-25,0,0
1071,18,นครนายก,Nakhon Nayok,2020-02-26,0,0
1072,18,นครนายก,Nakhon Nayok,2020-02-27,0,0
1073,18,นครนายก,Nakhon Nayok,2020-02-28,0,0
1074,18,นครนายก,Nakhon Nayok,2020-02-29,0,0
1075,18,นครนายก,Nakhon Nayok,2020-03-01,0,0
1076,18,นครนายก,Nakhon Nayok,2020-03-02,0,0
1077,18,นครนายก,Nakhon Nayok,2020-03-03,0,0
1078,18,นครนายก,Nakhon Nayok,2020-03-04,0,0
1079,18,นครนายก,Nakhon Nayok,2020-03-05,0,0
1080,18,นครนายก,Nakhon Nayok,2020-03-06,0,0
1081,18,นครนายก,Nakhon Nayok,2020-03-07,0,0
1082,18,นครนายก,Nakhon Nayok,2020-03-08,0,0
1083,18,นครนายก,Nakhon Nayok,2020-03-09,0,0
1084,18,นครนายก,Nakhon Nayok,2020-03-10,0,0
1085,18,นครนายก,Nakhon Nayok,2020-03-11,0,0
1086,18,นครนายก,Nakhon Nayok,2020-03-12,0,0
1087,18,นครนายก,Nakhon Nayok,2020-03-13,0,0
1088,18,นครนายก,Nakhon Nayok,2020-03-14,0,0
1089,18,นครนายก,Nakhon Nayok,2020-03-15,0,0
1090,18,นครนายก,Nakhon Nayok,2020-03-16,0,0
1091,18,นครนายก,Nakhon Nayok,2020-03-17,0,0
1092,18,นครนายก,Nakhon Nayok,2020-03-18,0,0
1093,18,นครนายก,Nakhon Nayok,2020-03-19,0,0
1094,18,นครนายก,Nakhon Nayok,2020-03-20,1,1
1095,18,นครนายก,Nakhon Nayok,2020-03-21,0,1
1096,18,นครนายก,Nakhon Nayok,2020-03-22,0,1
1097,18,นครนายก,Nakhon Nayok,2020-03-23,0,1
1098,18,นครนายก,Nakhon Nayok,2020-03-24,0,1
1099,18,นครนายก,Nakhon Nayok,2020-03-25,0,1
1100,18,นครนายก,Nakhon Nayok,2020-03-26,0,1
1101,18,นครนายก,Nakhon Nayok,2020-03-27,0,1
1102,18,นครนายก,Nakhon Nayok,2020-03-28,0,1
1103,18,นครนายก,Nakhon Nayok,2020-03-29,0,1
1104,18,นครนายก,Nakhon Nayok,2020-03-30,0,1
1105,18,นครนายก,Nakhon Nayok,2020-03-31,0,1
1106,18,นครนายก,Nakhon Nayok,2020-04-01,0,1
1107,18,นครนายก,Nakhon Nayok,2020-04-02,1,2
1108,18,นครนายก,Nakhon Nayok,2020-04-03,0,2
1109,18,นครนายก,Nakhon Nayok,2020-04-04,0,2
1110,19,นครปฐม,Nakhon Pathom,2020-01-22,1,1
1111,19,นครปฐม,Nakhon Pathom,2020-01-23,0,1
1112,19,นครปฐม,Nakhon Pathom,2020-01-24,0,1
1113,19,นครปฐม,Nakhon Pathom,2020-01-25,0,1
1114,19,นครปฐม,Nakhon Pathom,2020-01-26,0,1
1115,19,นครปฐม,Nakhon Pathom,2020-01-27,0,1
1116,19,นครปฐม,Nakhon Pathom,2020-01-28,0,1
1117,19,นครปฐม,Nakhon Pathom,2020-01-29,0,1
1118,19,นครปฐม,Nakhon Pathom,2020-01-30,0,1
1119,19,นครปฐม,Nakhon Pathom,2020-01-31,0,1
1120,19,นครปฐม,Nakhon Pathom,2020-02-01,0,1
1121,19,นครปฐม,Nakhon Pathom,2020-02-02,0,1
1122,19,นครปฐม,Nakhon Pathom,2020-02-03,0,1
1123,19,นครปฐม,Nakhon Pathom,2020-02-04,0,1
1124,19,นครปฐม,Nakhon Pathom,2020-02-05,0,1
1125,19,นครปฐม,Nakhon Pathom,2020-02-06,0,1
1126,19,นครปฐม,Nakhon Pathom,2020-02-07,0,1
1127,19,นครปฐม,Nakhon Pathom,2020-02-08,0,1
1128,19,นครปฐม,Nakhon Pathom,2020-02-09,0,1
1129,19,นครปฐม,Nakhon Pathom,2020-02-10,0,1
1130,19,นครปฐม,Nakhon Pathom,2020-02-11,0,1
1131,19,นครปฐม,Nakhon Pathom,2020-02-12,0,1
1132,19,นครปฐม,Nakhon Pathom,2020-02-13,0,1
1133,19,นครปฐม,Nakhon Pathom,2020-02-14,0,1
1134,19,นครปฐม,Nakhon Pathom,2020-02-15,0,1
1135,19,นครปฐม,Nakhon Pathom,2020-02-16,0,1
1136,19,นครปฐม,Nakhon Pathom,2020-02-17,0,1
1137,19,นครปฐม,Nakhon Pathom,2020-02-18,0,1
1138,19,นครปฐม,Nakhon Pathom,2020-02-19,0,1
1139,19,นครปฐม,Nakhon Pathom,2020-02-20,0,1
1140,19,นครปฐม,Nakhon Pathom,2020-02-21,0,1
1141,19,นครปฐม,Nakhon Pathom,2020-02-22,0,1
1142,19,นครปฐม,Nakhon Pathom,2020-02-23,0,1
1143,19,นครปฐม,Nakhon Pathom,2020-02-24,0,1
1144,19,นครปฐม,Nakhon Pathom,2020-02-25,0,1
1145,19,นครปฐม,Nakhon Pathom,2020-02-26,0,1
1146,19,นครปฐม,Nakhon Pathom,2020-02-27,0,1
1147,19,นครปฐม,Nakhon Pathom,2020-02-28,0,1
1148,19,นครปฐม,Nakhon Pathom,2020-02-29,0,1
1149,19,นครปฐม,Nakhon Pathom,2020-03-01,0,1
1150,19,นครปฐม,Nakhon Pathom,2020-03-02,0,1
1151,19,นครปฐม,Nakhon Pathom,2020-03-03,0,1
1152,19,นครปฐม,Nakhon Pathom,2020-03-04,0,1
1153,19,นครปฐม,Nakhon Pathom,2020-03-05,0,1
1154,19,นครปฐม,Nakhon Pathom,2020-03-06,0,1
1155,19,นครปฐม,Nakhon Pathom,2020-03-07,0,1
1156,19,นครปฐม,Nakhon Pathom,2020-03-08,0,1
1157,19,นครปฐม,Nakhon Pathom,2020-03-09,0,1
1158,19,นครปฐม,Nakhon Pathom,2020-03-10,2,3
1159,19,นครปฐม,Nakhon Pathom,2020-03-11,0,3
1160,19,นครปฐม,Nakhon Pathom,2020-03-12,0,3
1161,19,นครปฐม,Nakhon Pathom,2020-03-13,0,3
1162,19,นครปฐม,Nakhon Pathom,2020-03-14,0,3
1163,19,นครปฐม,Nakhon Pathom,2020-03-15,0,3
1164,19,นครปฐม,Nakhon Pathom,2020-03-16,0,3
1165,19,นครปฐม,Nakhon Pathom,2020-03-17,0,3
1166,19,นครปฐม,Nakhon Pathom,2020-03-18,0,3
1167,19,นครปฐม,Nakhon Pathom,2020-03-19,0,3
1168,19,นครปฐม,Nakhon Pathom,2020-03-20,0,3
1169,19,นครปฐม,Nakhon Pathom,2020-03-21,0,3
1170,19,นครปฐม,Nakhon Pathom,2020-03-22,0,3
1171,19,นครปฐม,Nakhon Pathom,2020-03-23,3,6
1172,19,นครปฐม,Nakhon Pathom,2020-03-24,4,10
1173,19,นครปฐม,Nakhon Pathom,2020-03-25,0,10
1174,19,นครปฐม,Nakhon Pathom,2020-03-26,0,10
1175,19,นครปฐม,Nakhon Pathom,2020-03-27,0,10
1176,19,นครปฐม,Nakhon Pathom,2020-03-28,2,12
1177,19,นครปฐม,Nakhon Pathom,2020-03-29,0,12
1178,19,นครปฐม,Nakhon Pathom,2020-03-30,0,12
1179,19,นครปฐม,Nakhon Pathom,2020-03-31,3,15
1180,19,นครปฐม,Nakhon Pathom,2020-04-01,2,17
1181,19,นครปฐม,Nakhon Pathom,2020-04-02,1,18
1182,19,นครปฐม,Nakhon Pathom,2020-04-03,0,18
1183,19,นครปฐม,Nakhon Pathom,2020-04-04,0,18
1184,20,นครพนม,Nakhon Phanom,2020-01-22,0,0
1185,20,นครพนม,Nakhon Phanom,2020-01-23,0,0
1186,20,นครพนม,Nakhon Phanom,2020-01-24,0,0
1187,20,นครพนม,Nakhon Phanom,2020-01-25,0,0
1188,20,นครพนม,Nakhon Phanom,2020-01-26,0,0
1189,20,นครพนม,Nakhon Phanom,2020-01-27,0,0
1190,20,นครพนม,Nakhon Phanom,2020-01-28,0,0
1191,20,นครพนม,Nakhon Phanom,2020-01-29,0,0
1192,20,นครพนม,Nakhon Phanom,2020-01-30,0,0
1193,20,นครพนม,Nakhon Phanom,2020-01-31,0,0
1194,20,นครพนม,Nakhon Phanom,2020-02-01,0,0
1195,20,นครพนม,Nakhon Phanom,2020-02-02,0,0
1196,20,นครพนม,Nakhon Phanom,2020-02-03,0,0
1197,20,นครพนม,Nakhon Phanom,2020-02-04,0,0
1198,20,นครพนม,Nakhon Phanom,2020-02-05,0,0
1199,20,นครพนม,Nakhon Phanom,2020-02-06,0,0
1200,20,นครพนม,Nakhon Phanom,2020-02-07,0,0
1201,20,นครพนม,Nakhon Phanom,2020-02-08,0,0
1202,20,นครพนม,Nakhon Phanom,2020-02-09,0,0
1203,20,นครพนม,Nakhon Phanom,2020-02-10,0,0
1204,20,นครพนม,Nakhon Phanom,2020-02-11,0,0
1205,20,นครพนม,Nakhon Phanom,2020-02-12,0,0
1206,20,นครพนม,Nakhon Phanom,2020-02-13,0,0
1207,20,นครพนม,Nakhon Phanom,2020-02-14,0,0
1208,20,นครพนม,Nakhon Phanom,2020-02-15,0,0
1209,20,นครพนม,Nakhon Phanom,2020-02-16,0,0
1210,20,นครพนม,Nakhon Phanom,2020-02-17,0,0
1211,20,นครพนม,Nakhon Phanom,2020-02-18,0,0
1212,20,นครพนม,Nakhon Phanom,2020-02-19,0,0
1213,20,นครพนม,Nakhon Phanom,2020-02-20,0,0
1214,20,นครพนม,Nakhon Phanom,2020-02-21,0,0
1215,20,นครพนม,Nakhon Phanom,2020-02-22,0,0
1216,20,นครพนม,Nakhon Phanom,2020-02-23,0,0
1217,20,นครพนม,Nakhon Phanom,2020-02-24,0,0
1218,20,นครพนม,Nakhon Phanom,2020-02-25,0,0
1219,20,นครพนม,Nakhon Phanom,2020-02-26,0,0
1220,20,นครพนม,Nakhon Phanom,2020-02-27,0,0
1221,20,นครพนม,Nakhon Phanom,2020-02-28,0,0
1222,20,นครพนม,Nakhon Phanom,2020-02-29,0,0
1223,20,นครพนม,Nakhon Phanom,2020-03-01,0,0
1224,20,นครพนม,Nakhon Phanom,2020-03-02,0,0
1225,20,นครพนม,Nakhon Phanom,2020-03-03,0,0
1226,20,นครพนม,Nakhon Phanom,2020-03-04,0,0
1227,20,นครพนม,Nakhon Phanom,2020-03-05,0,0
1228,20,นครพนม,Nakhon Phanom,2020-03-06,0,0
1229,20,นครพนม,Nakhon Phanom,2020-03-07,0,0
1230,20,นครพนม,Nakhon Phanom,2020-03-08,0,0
1231,20,นครพนม,Nakhon Phanom,2020-03-09,0,0
1232,20,นครพนม,Nakhon Phanom,2020-03-10,0,0
1233,20,นครพนม,Nakhon Phanom,2020-03-11,0,0
1234,20,นครพนม,Nakhon Phanom,2020-03-12,0,0
1235,20,นครพนม,Nakhon Phanom,2020-03-13,0,0
1236,20,นครพนม,Nakhon Phanom,2020-03-14,0,0
1237,20,นครพนม,Nakhon Phanom,2020-03-15,0,0
1238,20,นครพนม,Nakhon Phanom,2020-03-16,0,0
1239,20,นครพนม,Nakhon Phanom,2020-03-17,0,0
1240,20,นครพนม,Nakhon Phanom,2020-03-18,0,0
1241,20,นครพนม,Nakhon Phanom,2020-03-19,0,0
1242,20,นครพนม,Nakhon Phanom,2020-03-20,0,0
1243,20,นครพนม,Nakhon Phanom,2020-03-21,0,0
1244,20,นครพนม,Nakhon Phanom,2020-03-22,0,0
1245,20,นครพนม,Nakhon Phanom,2020-03-23,0,0
1246,20,นครพนม,Nakhon Phanom,2020-03-24,0,0
1247,20,นครพนม,Nakhon Phanom,2020-03-25,0,0
1248,20,นครพนม,Nakhon Phanom,2020-03-26,0,0
1249,20,นครพนม,Nakhon Phanom,2020-03-27,0,0
1250,20,นครพนม,Nakhon Phanom,2020-03-28,0,0
1251,20,นครพนม,Nakhon Phanom,2020-03-29,0,0
1252,20,นครพนม,Nakhon Phanom,2020-03-30,1,1
1253,20,นครพนม,Nakhon Phanom,2020-03-31,0,1
1254,20,นครพนม,Nakhon Phanom,2020-04-01,0,1
1255,20,นครพนม,Nakhon Phanom,2020-04-02,0,1
1256,20,นครพนม,Nakhon Phanom,2020-04-03,0,1
1257,20,นครพนม,Nakhon Phanom,2020-04-04,0,1
1258,21,นครราชสีมา,Nakhon Ratchasima,2020-01-22,0,0
1259,21,นครราชสีมา,Nakhon Ratchasima,2020-01-23,0,0
1260,21,นครราชสีมา,Nakhon Ratchasima,2020-01-24,0,0
1261,21,นครราชสีมา,Nakhon Ratchasima,2020-01-25,0,0
1262,21,นครราชสีมา,Nakhon Ratchasima,2020-01-26,0,0
1263,21,นครราชสีมา,Nakhon Ratchasima,2020-01-27,0,0
1264,21,นครราชสีมา,Nakhon Ratchasima,2020-01-28,0,0
1265,21,นครราชสีมา,Nakhon Ratchasima,2020-01-29,0,0
1266,21,นครราชสีมา,Nakhon Ratchasima,2020-01-30,0,0
1267,21,นครราชสีมา,Nakhon Ratchasima,2020-01-31,0,0
1268,21,นครราชสีมา,Nakhon Ratchasima,2020-02-01,0,0
1269,21,นครราชสีมา,Nakhon Ratchasima,2020-02-02,0,0
1270,21,นครราชสีมา,Nakhon Ratchasima,2020-02-03,0,0
1271,21,นครราชสีมา,Nakhon Ratchasima,2020-02-04,0,0
1272,21,นครราชสีมา,Nakhon Ratchasima,2020-02-05,0,0
1273,21,นครราชสีมา,Nakhon Ratchasima,2020-02-06,0,0
1274,21,นครราชสีมา,Nakhon Ratchasima,2020-02-07,0,0
1275,21,นครราชสีมา,Nakhon Ratchasima,2020-02-08,0,0
1276,21,นครราชสีมา,Nakhon Ratchasima,2020-02-09,0,0
1277,21,นครราชสีมา,Nakhon Ratchasima,2020-02-10,0,0
1278,21,นครราชสีมา,Nakhon Ratchasima,2020-02-11,0,0
1279,21,นครราชสีมา,Nakhon Ratchasima,2020-02-12,0,0
1280,21,นครราชสีมา,Nakhon Ratchasima,2020-02-13,0,0
1281,21,นครราชสีมา,Nakhon Ratchasima,2020-02-14,0,0
1282,21,นครราชสีมา,Nakhon Ratchasima,2020-02-15,0,0
1283,21,นครราชสีมา,Nakhon Ratchasima,2020-02-16,0,0
1284,21,นครราชสีมา,Nakhon Ratchasima,2020-02-17,0,0
1285,21,นครราชสีมา,Nakhon Ratchasima,2020-02-18,0,0
1286,21,นครราชสีมา,Nakhon Ratchasima,2020-02-19,0,0
1287,21,นครราชสีมา,Nakhon Ratchasima,2020-02-20,0,0
1288,21,นครราชสีมา,Nakhon Ratchasima,2020-02-21,0,0
1289,21,นครราชสีมา,Nakhon Ratchasima,2020-02-22,0,0
1290,21,นครราชสีมา,Nakhon Ratchasima,2020-02-23,0,0
1291,21,นครราชสีมา,Nakhon Ratchasima,2020-02-24,0,0
1292,21,นครราชสีมา,Nakhon Ratchasima,2020-02-25,0,0
1293,21,นครราชสีมา,Nakhon Ratchasima,2020-02-26,0,0
1294,21,นครราชสีมา,Nakhon Ratchasima,2020-02-27,0,0
1295,21,นครราชสีมา,Nakhon Ratchasima,2020-02-28,0,0
1296,21,นครราชสีมา,Nakhon Ratchasima,2020-02-29,0,0
1297,21,นครราชสีมา,Nakhon Ratchasima,2020-03-01,0,0
1298,21,นครราชสีมา,Nakhon Ratchasima,2020-03-02,0,0
1299,21,นครราชสีมา,Nakhon Ratchasima,2020-03-03,0,0
1300,21,นครราชสีมา,Nakhon Ratchasima,2020-03-04,0,0
1301,21,นครราชสีมา,Nakhon Ratchasima,2020-03-05,0,0
1302,21,นครราชสีมา,Nakhon Ratchasima,2020-03-06,0,0
1303,21,นครราชสีมา,Nakhon Ratchasima,2020-03-07,0,0
1304,21,นครราชสีมา,Nakhon Ratchasima,2020-03-08,0,0
1305,21,นครราชสีมา,Nakhon Ratchasima,2020-03-09,0,0
1306,21,นครราชสีมา,Nakhon Ratchasima,2020-03-10,0,0
1307,21,นครราชสีมา,Nakhon Ratchasima,2020-03-11,0,0
1308,21,นครราชสีมา,Nakhon Ratchasima,2020-03-12,0,0
1309,21,นครราชสีมา,Nakhon Ratchasima,2020-03-13,0,0
1310,21,นครราชสีมา,Nakhon Ratchasima,2020-03-14,0,0
1311,21,นครราชสีมา,Nakhon Ratchasima,2020-03-15,0,0
1312,21,นครราชสีมา,Nakhon Ratchasima,2020-03-16,0,0
1313,21,นครราชสีมา,Nakhon Ratchasima,2020-03-17,0,0
1314,21,นครราชสีมา,Nakhon Ratchasima,2020-03-18,3,3
1315,21,นครราชสีมา,Nakhon Ratchasima,2020-03-19,0,3
1316,21,นครราชสีมา,Nakhon Ratchasima,2020-03-20,1,4
1317,21,นครราชสีมา,Nakhon Ratchasima,2020-03-21,1,5
1318,21,นครราชสีมา,Nakhon Ratchasima,2020-03-22,0,5
1319,21,นครราชสีมา,Nakhon Ratchasima,2020-03-23,2,7
1320,21,นครราชสีมา,Nakhon Ratchasima,2020-03-24,1,8
1321,21,นครราชสีมา,Nakhon Ratchasima,2020-03-25,0,8
1322,21,นครราชสีมา,Nakhon Ratchasima,2020-03-26,4,12
1323,21,นครราชสีมา,Nakhon Ratchasima,2020-03-27,0,12
1324,21,นครราชสีมา,Nakhon Ratchasima,2020-03-28,0,12
1325,21,นครราชสีมา,Nakhon Ratchasima,2020-03-29,1,13
1326,21,นครราชสีมา,Nakhon Ratchasima,2020-03-30,2,15
1327,21,นครราชสีมา,Nakhon Ratchasima,2020-03-31,0,15
1328,21,นครราชสีมา,Nakhon Ratchasima,2020-04-01,0,15
1329,21,นครราชสีมา,Nakhon Ratchasima,2020-04-02,0,15
1330,21,นครราชสีมา,Nakhon Ratchasima,2020-04-03,0,15
1331,21,นครราชสีมา,Nakhon Ratchasima,2020-04-04,0,15
1332,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-22,0,0
1333,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-23,0,0
1334,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-24,0,0
1335,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-25,0,0
1336,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-26,0,0
1337,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-27,0,0
1338,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-28,0,0
1339,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-29,0,0
1340,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-30,0,0
1341,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-01-31,0,0
1342,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-01,0,0
1343,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-02,0,0
1344,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-03,0,0
1345,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-04,0,0
1346,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-05,0,0
1347,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-06,0,0
1348,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-07,0,0
1349,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-08,0,0
1350,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-09,0,0
1351,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-10,0,0
1352,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-11,0,0
1353,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-12,0,0
1354,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-13,0,0
1355,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-14,0,0
1356,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-15,0,0
1357,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-16,0,0
1358,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-17,0,0
1359,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-18,0,0
1360,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-19,0,0
1361,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-20,0,0
1362,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-21,0,0
1363,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-22,0,0
1364,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-23,0,0
1365,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-24,0,0
1366,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-25,0,0
1367,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-26,0,0
1368,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-27,0,0
1369,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-28,0,0
1370,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-02-29,0,0
1371,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-01,0,0
1372,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-02,0,0
1373,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-03,0,0
1374,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-04,0,0
1375,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-05,1,1
1376,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-06,0,1
1377,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-07,0,1
1378,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-08,0,1
1379,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-09,0,1
1380,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-10,0,1
1381,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-11,0,1
1382,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-12,0,1
1383,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-13,0,1
1384,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-14,0,1
1385,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-15,0,1
1386,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-16,0,1
1387,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-17,0,1
1388,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-18,0,1
1389,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-19,0,1
1390,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-20,0,1
1391,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-21,0,1
1392,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-22,1,2
1393,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-23,2,4
1394,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-24,0,4
1395,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-25,1,5
1396,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-26,0,5
1397,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-27,0,5
1398,22,นครศรีธรรมราช,Nakhon Si Thammarat,2020-03-28,0,5
