Country/Region,Date,Day_after_100cases,Confirmed,Recovered,Deaths,Active_Cases,New_Cases,Confirmed_7day_before,Confirmed_Doubling_Time,Recovered_7day_before,Recovered_Doubling_Time,Deaths_7day_before,Deaths_7day_Doubling_Time
Congo (Kinshasa),2020-03-19,-1,14,0,0,14,10.0,2,2.137243122648133,0,,0,
Congo (Kinshasa),2020-03-20,-1,18,0,0,18,4.0,2,1.8927892607143724,0,,0,
Congo (Kinshasa),2020-03-21,-1,23,0,1,22,5.0,2,1.702822335700947,0,,0,
Congo (Kinshasa),2020-03-22,-1,30,0,1,29,7.0,2,1.535748148858893,0,,0,
Congo (Kinshasa),2020-03-23,-1,36,0,1,35,6.0,3,1.6736576739067788,0,,0,
Congo (Kinshasa),2020-03-24,-1,45,0,2,43,9.0,4,1.7182853443366977,0,,0,
Congo (Kinshasa),2020-03-25,-1,48,0,2,46,3.0,14,3.3753231433176847,0,,0,
Congo (Kinshasa),2020-03-26,-1,51,0,3,48,3.0,18,3.993343520898497,0,,0,
Congo (Kinshasa),2020-03-27,-1,51,2,3,46,0.0,23,5.222553067285772,0,,1,3.7855785214287447
Congo (Kinshasa),2020-03-28,-1,65,2,6,57,14.0,30,5.378863778031983,0,,1,2.3211168434072493
Congo (Kinshasa),2020-03-29,-1,65,2,6,57,0.0,36,7.038595338537476,0,,1,2.3211168434072493
Congo (Kinshasa),2020-03-30,-1,81,2,8,71,16.0,45,7.075497509036256,0,,2,3.0
Congo (Kinshasa),2020-03-31,-1,98,2,8,88,17.0,48,5.826671987542083,0,,2,3.0
Congo (Kinshasa),2020-04-01,0,109,3,9,97,11.0,51,5.475656685595608,0,,3,3.7855785214287447
Congo (Kinshasa),2020-04-02,1,134,3,13,118,25.0,51,4.305198851585969,2,10.257067748108728,3,2.836239478540771
Congo (Kinshasa),2020-04-03,2,134,3,13,118,0.0,65,5.748660638510614,2,10.257067748108728,6,5.378863778031983
Congo (Kinshasa),2020-04-04,3,154,3,18,133,20.0,65,4.821528209601355,2,10.257067748108728,6,3.7855785214287447
Congo (Kinshasa),2020-04-05,4,154,3,18,133,0.0,81,6.472935044910342,2,10.257067748108728,8,5.128533874054364
Congo (Kinshasa),2020-04-06,5,161,5,18,138,7.0,98,8.377465893479277,2,4.53882478419618,8,5.128533874054364
Congo (Kinshasa),2020-04-07,6,180,9,18,153,19.0,109,8.291085971729895,3,3.7855785214287447,9,6.0
Congo (Kinshasa),2020-04-08,7,180,9,18,153,0.0,134,14.092317167451935,3,3.7855785214287447,13,12.779953309314745
Congo (Kinshasa),2020-04-09,8,180,9,18,153,0.0,134,14.092317167451935,3,3.7855785214287447,13,12.779953309314745
Congo (Kinshasa),2020-04-10,9,215,13,20,182,35.0,154,12.463484356442374,3,2.836239478540771,18,39.472880873763486
Costa Rica,2020-01-22,-1,0,0,0,0,0.0,154,,3,,18,
Costa Rica,2020-01-23,-1,0,0,0,0,0.0,161,,5,,18,
Costa Rica,2020-01-24,-1,0,0,0,0,0.0,180,,9,,18,
Costa Rica,2020-01-25,-1,0,0,0,0,0.0,180,,9,,18,
Costa Rica,2020-01-26,-1,0,0,0,0,0.0,180,,9,,18,
Costa Rica,2020-01-27,-1,0,0,0,0,0.0,215,,13,,20,
Costa Rica,2020-01-28,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-01-29,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-01-30,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-01-31,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-01,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-02,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-03,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-04,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-05,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-06,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-07,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-08,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-09,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-10,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-11,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-12,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-13,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-14,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-15,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-16,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-17,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-18,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-19,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-20,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-21,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-22,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-23,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-24,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-25,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-26,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-27,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-28,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-02-29,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-03-01,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-03-02,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-03-03,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-03-04,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-03-05,-1,0,0,0,0,0.0,0,,0,,0,
Costa Rica,2020-03-06,-1,1,0,0,1,1.0,0,,0,,0,
Costa Rica,2020-03-07,-1,1,0,0,1,0.0,0,,0,,0,
Costa Rica,2020-03-08,-1,5,0,0,5,4.0,0,,0,,0,
Costa Rica,2020-03-09,-1,9,0,0,9,4.0,0,,0,,0,
Costa Rica,2020-03-10,-1,9,0,0,9,0.0,0,,0,,0,
Costa Rica,2020-03-11,-1,13,0,0,13,4.0,0,,0,,0,
Costa Rica,2020-03-12,-1,22,0,0,22,9.0,1,1.3454629453054525,0,,0,
Costa Rica,2020-03-13,-1,23,0,0,23,1.0,1,1.3263883767450224,0,,0,
Costa Rica,2020-03-14,-1,26,0,0,26,3.0,5,2.522585948851571,0,,0,
Costa Rica,2020-03-15,-1,27,0,0,27,1.0,9,3.7855785214287447,0,,0,
Costa Rica,2020-03-16,-1,35,0,0,35,8.0,9,3.0622275013179547,0,,0,
Costa Rica,2020-03-17,-1,41,0,0,41,6.0,13,3.620756450219771,0,,0,
Costa Rica,2020-03-18,-1,50,0,0,50,9.0,22,5.065751037432527,0,,0,
Costa Rica,2020-03-19,-1,69,0,1,68,19.0,23,3.7855785214287447,0,,0,
Costa Rica,2020-03-20,-1,89,0,1,88,20.0,26,3.3797224406609603,0,,0,
Costa Rica,2020-03-21,0,117,2,2,113,28.0,27,2.836239478540771,0,,0,
Costa Rica,2020-03-22,1,134,2,2,130,17.0,35,3.0978835580215733,0,,0,
Costa Rica,2020-03-23,2,158,2,2,154,24.0,41,3.0828853082438563,0,,0,
Costa Rica,2020-03-24,3,177,2,2,173,19.0,50,3.2899257598564997,0,,0,
Costa Rica,2020-03-25,4,201,2,2,197,24.0,69,3.8897206261196917,0,,1,6.0
Costa Rica,2020-03-26,5,231,2,2,227,30.0,89,4.360415648220224,0,,1,6.0
Costa Rica,2020-03-27,6,263,3,2,258,32.0,117,5.134549721421735,2,10.257067748108728,2,
Costa Rica,2020-03-28,7,295,3,2,290,32.0,134,5.270175763452808,2,10.257067748108728,2,
Costa Rica,2020-03-29,8,314,3,2,309,19.0,158,6.055468083316401,2,10.257067748108728,2,
Costa Rica,2020-03-30,9,330,4,2,324,16.0,177,6.676186432560678,2,6.0,2,
Costa Rica,2020-03-31,10,347,4,2,341,17.0,201,7.616724770439115,2,6.0,2,
Costa Rica,2020-04-01,11,375,4,2,369,28.0,231,8.583718691203199,2,6.0,2,
Costa Rica,2020-04-02,12,396,6,2,388,21.0,263,10.161953925598239,3,6.0,2,
Costa Rica,2020-04-03,13,416,11,2,403,20.0,295,12.099980349446678,3,3.2009062953623033,2,
Costa Rica,2020-04-04,14,435,13,2,420,19.0,314,12.759147812402027,3,2.836239478540771,2,
Costa Rica,2020-04-05,15,454,16,2,436,19.0,330,13.037065355484474,4,3.0,2,
Costa Rica,2020-04-06,16,467,18,2,447,13.0,347,14.002762231928049,4,2.765072523710221,2,
Costa Rica,2020-04-07,17,483,24,2,457,16.0,375,16.432386775627705,4,2.3211168434072493,2,
Costa Rica,2020-04-08,18,502,29,3,470,19.0,396,17.534275584757054,6,2.639661760238718,2,10.257067748108728
Costa Rica,2020-04-09,19,539,30,3,506,37.0,416,16.055584664821374,11,4.145195197555704,2,10.257067748108728
Costa Rica,2020-04-10,20,558,42,3,513,19.0,435,16.70147434420734,13,3.546355616338686,2,10.257067748108728
Cote d'Ivoire,2020-01-22,-1,0,0,0,0,0.0,454,,16,,2,
Cote d'Ivoire,2020-01-23,-1,0,0,0,0,0.0,467,,18,,2,
Cote d'Ivoire,2020-01-24,-1,0,0,0,0,0.0,483,,24,,2,
Cote d'Ivoire,2020-01-25,-1,0,0,0,0,0.0,502,,29,,3,
Cote d'Ivoire,2020-01-26,-1,0,0,0,0,0.0,539,,30,,3,
Cote d'Ivoire,2020-01-27,-1,0,0,0,0,0.0,558,,42,,3,
Cote d'Ivoire,2020-01-28,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-01-29,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-01-30,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-01-31,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-01,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-02,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-03,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-04,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-05,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-06,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-07,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-08,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-09,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-10,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-11,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-12,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-13,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-14,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-15,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-16,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-17,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-18,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-19,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-20,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-21,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-22,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-23,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-24,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-25,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-26,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-27,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-28,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-02-29,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-01,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-02,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-03,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-04,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-05,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-06,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-07,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-08,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-09,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-10,-1,0,0,0,0,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-11,-1,1,0,0,1,1.0,0,,0,,0,
Cote d'Ivoire,2020-03-12,-1,1,0,0,1,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-13,-1,1,0,0,1,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-14,-1,1,0,0,1,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-15,-1,1,0,0,1,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-16,-1,1,0,0,1,0.0,0,,0,,0,
Cote d'Ivoire,2020-03-17,-1,5,1,0,4,4.0,1,2.5840593484403582,0,,0,
Cote d'Ivoire,2020-03-18,-1,6,1,0,5,1.0,1,2.3211168434072493,0,,0,
Cote d'Ivoire,2020-03-19,-1,9,1,0,8,3.0,1,1.8927892607143724,0,,0,
Cote d'Ivoire,2020-03-20,-1,9,1,0,8,0.0,1,1.8927892607143724,0,,0,
Cote d'Ivoire,2020-03-21,-1,14,1,0,13,5.0,1,1.5758972102231614,0,,0,
Cote d'Ivoire,2020-03-22,-1,14,1,0,13,0.0,1,1.5758972102231614,0,,0,
Cote d'Ivoire,2020-03-23,-1,25,1,0,24,11.0,5,2.5840593484403582,1,,0,
Cote d'Ivoire,2020-03-24,-1,73,2,0,71,48.0,6,1.664418749788286,1,6.0,0,
Cote d'Ivoire,2020-03-25,-1,80,3,0,77,7.0,9,1.9035514313033781,1,3.7855785214287447,0,
Cote d'Ivoire,2020-03-26,-1,96,3,0,93,16.0,9,1.756935319529295,1,3.7855785214287447,0,
Cote d'Ivoire,2020-03-27,0,101,3,0,98,5.0,14,2.1046306161889063,1,3.7855785214287447,0,
Cote d'Ivoire,2020-03-28,1,101,3,0,98,0.0,14,2.1046306161889063,1,3.7855785214287447,0,
Cote d'Ivoire,2020-03-29,2,165,4,1,160,64.0,25,2.2038842527578115,1,3.0,0,
Cote d'Ivoire,2020-03-30,3,168,6,1,161,3.0,73,4.989634600031386,2,3.7855785214287447,0,
Cote d'Ivoire,2020-03-31,4,179,7,1,171,11.0,80,5.1640103350830735,3,4.90840739460751,0,
Cote d'Ivoire,2020-04-01,5,190,9,1,180,11.0,96,6.09203166682852,3,3.7855785214287447,0,
Cote d'Ivoire,2020-04-02,6,194,15,1,178,4.0,101,6.371446679866477,3,2.5840593484403582,0,
Cote d'Ivoire,2020-04-03,7,218,19,1,198,24.0,101,5.405537660771118,3,2.25312761201696,0,
Cote d'Ivoire,2020-04-04,8,245,25,1,219,27.0,165,10.520488458492107,4,2.26941239209809,1,
Cote d'Ivoire,2020-04-05,9,261,37,3,221,16.0,168,9.440069012272398,6,2.286157700232955,1,3.7855785214287447
Cote d'Ivoire,2020-04-06,10,323,41,3,279,62.0,179,7.045771631781175,7,2.3527593381040997,1,3.7855785214287447
Cote d'Ivoire,2020-04-07,11,349,41,3,305,26.0,190,6.839729937492267,9,2.742697905671222,1,3.7855785214287447
Cote d'Ivoire,2020-04-08,12,384,48,3,333,35.0,194,6.09106347890047,15,3.5755321221454217,1,3.7855785214287447
Cote d'Ivoire,2020-04-09,13,444,52,3,389,60.0,218,5.846633782861708,19,4.13077424106707,1,3.7855785214287447
Cote d'Ivoire,2020-04-10,14,444,52,3,389,0.0,245,6.994817433171201,25,5.678680235794397,1,3.7855785214287447
Croatia,2020-01-22,-1,0,0,0,0,0.0,261,,37,,3,
Croatia,2020-01-23,-1,0,0,0,0,0.0,323,,41,,3,
Croatia,2020-01-24,-1,0,0,0,0,0.0,349,,41,,3,
Croatia,2020-01-25,-1,0,0,0,0,0.0,384,,48,,3,
Croatia,2020-01-26,-1,0,0,0,0,0.0,444,,52,,3,
Croatia,2020-01-27,-1,0,0,0,0,0.0,444,,52,,3,
Croatia,2020-01-28,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-01-29,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-01-30,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-01-31,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-01,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-02,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-03,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-04,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-05,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-06,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-07,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-08,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-09,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-10,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-11,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-12,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-13,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-14,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-15,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-16,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-17,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-18,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-19,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-20,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-21,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-22,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-23,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-24,-1,0,0,0,0,0.0,0,,0,,0,
Croatia,2020-02-25,-1,1,0,0,1,1.0,0,,0,,0,
Croatia,2020-02-26,-1,3,0,0,3,2.0,0,,0,,0,
Croatia,2020-02-27,-1,3,0,0,3,0.0,0,,0,,0,
Croatia,2020-02-28,-1,5,0,0,5,2.0,0,,0,,0,
Croatia,2020-02-29,-1,6,0,0,6,1.0,0,,0,,0,
Croatia,2020-03-01,-1,7,0,0,7,1.0,0,,0,,0,
Croatia,2020-03-02,-1,7,0,0,7,0.0,1,2.137243122648133,0,,0,
Croatia,2020-03-03,-1,9,0,0,9,2.0,3,3.7855785214287447,0,,0,
Croatia,2020-03-04,-1,10,0,0,10,1.0,3,3.454299854960669,0,,0,
Croatia,2020-03-05,-1,10,0,0,10,0.0,5,6.0,0,,0,
Croatia,2020-03-06,-1,11,0,0,11,1.0,6,6.8613057649171125,0,,0,
Croatia,2020-03-07,-1,12,0,0,12,1.0,7,7.715974181105588,0,,0,
Croatia,2020-03-08,-1,12,0,0,12,0.0,7,7.715974181105588,0,,0,
Croatia,2020-03-09,-1,12,0,0,12,0.0,9,14.456525037919256,0,,0,
Croatia,2020-03-10,-1,14,0,0,14,2.0,10,12.360256302636872,0,,0,
Croatia,2020-03-11,-1,19,0,0,19,5.0,10,6.479485709996375,0,,0,
Croatia,2020-03-12,-1,19,0,0,19,0.0,11,7.609424525252646,0,,0,
Croatia,2020-03-13,-1,32,1,0,31,13.0,12,4.240170315668543,0,,0,
Croatia,2020-03-14,-1,38,1,0,37,6.0,12,3.608013370153494,0,,0,
Croatia,2020-03-15,-1,49,1,0,48,11.0,12,2.956032936575776,0,,0,
Croatia,2020-03-16,-1,57,2,0,55,8.0,14,2.96218022752609,0,,0,
Croatia,2020-03-17,-1,65,4,0,61,8.0,19,3.381347910889818,0,,0,
Croatia,2020-03-18,-1,81,4,0,77,16.0,19,2.86817510222532,0,,0,
Croatia,2020-03-19,0,105,5,1,99,24.0,32,3.5000820700227133,1,2.5840593484403582,0,
Croatia,2020-03-20,1,128,5,1,122,23.0,38,3.4245158496796066,1,2.5840593484403582,0,
Croatia,2020-03-21,2,206,5,1,200,78.0,49,2.8960454591459515,1,2.5840593484403582,0,
Croatia,2020-03-22,3,254,5,1,248,48.0,57,2.783196413016007,2,4.53882478419618,0,
Croatia,2020-03-23,4,315,5,1,309,61.0,65,2.6352310477820358,4,18.63770231703234,0,
Croatia,2020-03-24,5,382,5,1,376,67.0,81,2.6814697799952434,4,18.63770231703234,0,
Croatia,2020-03-25,6,442,22,1,419,60.0,105,2.893438924214741,5,2.8070129163922424,1,
Croatia,2020-03-26,7,495,22,3,470,53.0,128,3.074897247940344,5,2.8070129163922424,1,3.7855785214287447
Croatia,2020-03-27,8,586,37,3,546,91.0,206,3.9781036496517976,5,2.0779038925810167,1,3.7855785214287447
Croatia,2020-03-28,9,657,45,5,607,71.0,254,4.376160541888812,5,1.8927892607143724,1,2.5840593484403582
Croatia,2020-03-29,10,713,52,6,655,56.0,315,5.091000583041582,5,1.7759299564645579,1,2.3211168434072493
Croatia,2020-03-30,11,790,67,6,717,77.0,382,5.723661535067647,5,1.6024951509427297,1,2.3211168434072493
Croatia,2020-03-31,12,867,67,6,794,77.0,442,6.172930805658611,22,3.734460973660683,1,2.3211168434072493
Croatia,2020-04-01,13,963,73,6,884,96.0,495,6.249301686908341,22,3.4674205265529965,3,6.0
Croatia,2020-04-02,14,1011,88,7,916,48.0,586,7.625725067232496,37,4.800083509900817,3,4.90840739460751
Croatia,2020-04-03,15,1079,92,8,979,68.0,657,8.383054285898794,45,5.8155941411472325,5,8.84861908414169
Croatia,2020-04-04,16,1126,119,12,995,47.0,713,9.101488252164296,52,5.023535072734711,6,6.0
Croatia,2020-04-05,17,1182,125,15,1042,56.0,790,10.321595505684467,67,6.668925993540474,6,4.53882478419618
Croatia,2020-04-06,18,1222,130,16,1076,40.0,867,12.117775407572925,67,6.274322000287649,6,4.240170315668543
Croatia,2020-04-07,19,1282,167,18,1097,60.0,963,14.535286583042978,73,5.025631838089506,6,3.7855785214287447
Croatia,2020-04-08,20,1343,179,19,1145,61.0,1011,14.645709038573681,88,5.857177651050504,7,4.165010521425631
Croatia,2020-04-09,21,1407,219,20,1168,64.0,1079,15.668763846983946,92,4.795300208575328,8,4.53882478419618
Croatia,2020-04-10,22,1495,231,21,1243,88.0,1126,14.672127218149377,119,6.270042726435075,12,7.431675755080001
Cuba,2020-01-22,-1,0,0,0,0,0.0,1182,,125,,15,
Cuba,2020-01-23,-1,0,0,0,0,0.0,1222,,130,,16,
Cuba,2020-01-24,-1,0,0,0,0,0.0,1282,,167,,18,
Cuba,2020-01-25,-1,0,0,0,0,0.0,1343,,179,,19,
Cuba,2020-01-26,-1,0,0,0,0,0.0,1407,,219,,20,
Cuba,2020-01-27,-1,0,0,0,0,0.0,1495,,231,,21,
Cuba,2020-01-28,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-01-29,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-01-30,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-01-31,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-01,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-02,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-03,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-04,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-05,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-06,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-07,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-08,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-09,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-10,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-11,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-12,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-13,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-14,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-15,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-16,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-17,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-18,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-19,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-20,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-21,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-22,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-23,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-24,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-25,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-26,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-27,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-28,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-02-29,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-01,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-02,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-03,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-04,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-05,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-06,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-07,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-08,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-09,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-10,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-11,-1,0,0,0,0,0.0,0,,0,,0,
Cuba,2020-03-12,-1,3,0,0,3,3.0,0,,0,,0,
Cuba,2020-03-13,-1,4,0,0,4,1.0,0,,0,,0,
Cuba,2020-03-14,-1,4,0,0,4,0.0,0,,0,,0,
Cuba,2020-03-15,-1,4,0,0,4,0.0,0,,0,,0,
Cuba,2020-03-16,-1,4,0,0,4,0.0,0,,0,,0,
Cuba,2020-03-17,-1,5,0,0,5,1.0,0,,0,,0,
Cuba,2020-03-18,-1,7,0,1,6,2.0,3,4.90840739460751,0,,0,
